Sample_ID	Library	Barcode	input_reads	raw_reads	raw_total_bases	raw_p10_len	raw_median_len	raw_p90_len	raw_n50_len	raw_n_above_3kb	raw_pct_above_3kb	raw_mean_phred_all_bases	raw_mean_phred_per_read	canu_n_contigs_rep1	canu_n_contigs_rep2	canu_n_contigs_rep3	canu_n_contigs_rep4	canu_n_contigs_total	n_combined_contigs	n_unique_contigs	contig_min_len	contig_median_len	contig_max_len	contig_n50	contig_n_in_step4_range	contig_n_below_step4_min	contig_n_above_step4_max	contig_pct_in_step4_range	chim_n_keep	chim_n_drop	chim_median_uniformity	chim_pct_dropped	EO_normalised	BL_inferred	n_haps_OK	n_haps_REMOVED	n_haps_chimeric	n_haps_total	SI_status	Lab_action	Exclusion_stage	pass_si_threshold	failure_mode	recommended_action
Library002_barcode56	Library002	barcode56	538	27241	17192871	112	396	1599	1099	369	1.354575823207665	31.83	29.94	3.0	2.0	2.0	6.0	13.0	13.0	13.0	1289.0	3369.0	3461.0	3370.0	7.0	6.0	0.0	53.8	10.0	3.0	0.317	23.1							Not_in_SI_table	Functional / not flagged		False	not_in_SI_status_table	Not part of the ingroup SI analysis — no action required.
Library002_barcode57	Library002	barcode57	521	24076	16291361	112	430	1719	1144	354	1.4703439109486625	32.18	30.55	2.0	2.0	3.0	3.0	10.0	10.0	8.0	3097.0	3464.0	3532.0	3510.0	7.0	1.0	0.0	87.5	5.0	3.0	0.238	37.5	EO68	BL2	17.0	0.0	11.0	17.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library002_barcode58	Library002	barcode58	521	9257	6314868	108	421	1750	1165	171	1.8472507291779194	32.13	30.49	3.0	2.0	2.0	1.0	8.0	8.0	5.0	1415.0	3359.0	3910.0	3821.0	3.0	2.0	0.0	60.0	3.0	2.0	0.265	40.0	EO68	BL2	4.0	0.0	8.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library002_barcode59	Library002	barcode59	574	19126	12194879	120	433	1402	969	254	1.328035135417756	32.03	30.83	1.0	1.0	2.0	3.0	7.0	7.0	6.0	1366.0	3180.0	3329.0	3325.0	3.0	3.0	0.0	50.0	6.0	0.0	0.328	0.0	EO38	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library003_barcode60	Library003	barcode60	544	24074	13137103	83	311	1360	1009	228	0.9470798371687298	31.12	28.79	2.0	1.0	1.0	1.0	5.0	5.0	5.0	3362.0	3531.0	3543.0	3531.0	5.0	0.0	0.0	100.0	4.0	1.0	0.442	20.0	EO67	BL4	8.0	0.0	12.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode61	Library003	barcode61	535	25766	14942082	66	316	1543	1185	349	1.3544981758907086	31.42	28.48	2.0	3.0	3.0	3.0	11.0	11.0	11.0	1777.0	3529.0	3533.0	3529.0	9.0	2.0	0.0	81.8	9.0	2.0	0.366	18.2	EO25	BL5	29.0	0.0	7.0	29.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode62	Library003	barcode62	567	8539	4897668	87	351	1417	1009	87	1.0188546668228131	31.25	28.72	3.0	4.0	2.0	1.0	10.0	10.0	10.0	1252.0	3358.0	3363.0	3359.0	7.0	3.0	0.0	70.0	8.0	2.0	0.399	20.0	EO25	BL5	17.0	0.0	11.0	17.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode63	Library003	barcode63	537	21629	12709396	86	340	1523	1104	279	1.2899348097461742	31.08	28.66	4.0	2.0	2.0	2.0	10.0	10.0	8.0	1380.0	3906.0	3911.0	3910.0	7.0	1.0	0.0	87.5	5.0	3.0	0.295	37.5	EO67	BL4	14.0	0.0	14.0	14.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode64	Library003	barcode64	576	31568	16404162	72	317	1249	903	206	0.6525595539787126	31.0	28.44	4.0	4.0	2.0	2.0	12.0	12.0	12.0	1763.0	3349.0	3360.0	3350.0	9.0	3.0	0.0	75.0	6.0	6.0	0.198	50.0	EO67	BL4	25.0	0.0	11.0	25.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode65	Library003	barcode65	556	20561	12134533	87	362	1483	1055	226	1.099168328388697	31.19	28.85	2.0	2.0	2.0	2.0	8.0	8.0	6.0	2584.0	3360.0	3523.0	3362.0	4.0	2.0	0.0	66.7	5.0	1.0	0.54	16.7	EO25	BL5	11.0	0.0	5.0	11.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode66	Library003	barcode66	562	12231	7224990	93	368	1456	1019	112	0.915705992968686	31.35	29.04	2.0	2.0	3.0	1.0	8.0	8.0	8.0	2577.0	3339.0	3357.0	3355.0	5.0	3.0	0.0	62.5	7.0	1.0	0.31	12.5	EO76	BL3	10.0	0.0	10.0	10.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode67	Library003	barcode67	570	21324	10923966	63	293	1218	912	204	0.9566685424873381	31.06	28.35	1.0	3.0	2.0	2.0	8.0	8.0	6.0	1673.0	3637.0	3914.0	3911.0	5.0	1.0	0.0	83.3	3.0	3.0	0.32	50.0	EO25	BL5	20.0	0.0	0.0	20.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode68	Library003	barcode68	542	34974	19367375	74	319	1384	1010	378	1.0808028821410192	31.14	28.76	2.0	2.0	3.0	4.0	11.0	11.0	10.0	1243.0	3367.0	3913.0	3822.0	7.0	3.0	0.0	70.0	8.0	2.0	0.429	20.0	EO67	BL4	11.0	0.0	17.0	11.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode69	Library003	barcode69	571	22075	11776304	59	314	1312	972	168	0.7610419026047566	31.11	28.66	3.0	2.0	2.0	2.0	9.0	9.0	9.0	3358.0	3903.0	3922.0	3903.0	9.0	0.0	0.0	100.0	6.0	3.0	0.36	33.3	EO25	BL5	21.0	0.0	15.0	21.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode70	Library003	barcode70	567	23983	13302695	93	360	1252	893	235	0.97986073468707	31.03	29.13	2.0	1.0	2.0	3.0	8.0	8.0	6.0	2620.0	3163.0	3382.0	3302.0	3.0	3.0	0.0	50.0	5.0	1.0	0.317	16.7	EO25	BL5	6.0	0.0	2.0	6.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode71	Library003	barcode71	559	15082	7834818	57	303	1278	951	120	0.7956504442381647	31.21	28.59	4.0	7.0	2.0	5.0	18.0	18.0	18.0	1630.0	3314.0	3365.0	3342.0	11.0	7.0	0.0	61.1	16.0	2.0	0.411	11.1	EO25	BL5	29.0	0.0	15.0	29.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode72	Library003	barcode72	579	32469	18683650	85	357	1385	988	366	1.127229049246974	31.23	29.38	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3359.0	3360.0	3365.0	3360.0	3.0	0.0	0.0	100.0	3.0	0.0	0.753	0.0	EO25	BL5	12.0	0.0	0.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode73	Library003	barcode73	561	42836	24825088	89	368	1348	954	463	1.0808665608366794	31.26	29.57	2.0	2.0	1.0	1.0	6.0	6.0	5.0	1219.0	3360.0	3369.0	3360.0	3.0	2.0	0.0	60.0	5.0	0.0	0.414	0.0	EO25	BL5	7.0	0.0	5.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode74	Library003	barcode74	584	34740	17252264	84	304	1139	828	240	0.690846286701209	31.05	29.31	2.0	1.0	1.0	1.0	5.0	5.0	4.0	3350.0	3354.0	3530.0	3358.0	4.0	0.0	0.0	100.0	4.0	0.0	0.621	0.0	EO25	BL5	13.0	0.0	3.0	13.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode75	Library003	barcode75	575	32913	19065772	82	362	1354	981	460	1.397624039133473	31.07	29.06	3.0	4.0	2.0	4.0	13.0	13.0	12.0	1637.0	3277.0	3908.0	3549.0	6.0	6.0	0.0	50.0	9.0	3.0	0.406	25.0	EO67	BL4	6.0	0.0	18.0	6.0	SI	Re-PCR	Step 9 — no_functional_proteins	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode76	Library003	barcode76	567	19587	10310893	80	319	1240	901	181	0.9240822994843519	31.07	29.03	1.0	2.0	2.0	2.0	7.0	7.0	7.0	3271.0	3329.0	3366.0	3329.0	7.0	0.0	0.0	100.0	6.0	1.0	0.647	14.3	EO76	BL3	13.0	0.0	15.0	13.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode77	Library003	barcode77	549	24321	15061706	92	393	1423	1001	394	1.6199991776653921	31.11	29.52	3.0	3.0	4.0	3.0	13.0	13.0	10.0	3158.0	3869.0	3912.0	3909.0	9.0	1.0	0.0	90.0	8.0	2.0	0.288	20.0	EO67	BL4	11.0	0.0	25.0	11.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library003_barcode78	Library003	barcode78	585	19389	11857905	100	414	1367	955	209	1.0779307854969313	31.31	29.66	2.0	2.0	2.0	3.0	9.0	9.0	5.0	1580.0	3533.0	3902.0	3533.0	4.0	1.0	0.0	80.0	5.0	0.0	0.324	0.0	EO67	BL4	5.0	0.0	11.0	5.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode79	Library004	barcode79	565	30634	19151886	93	388	1539	1108	388	1.2665665600313376	32.07	29.84	2.0	2.0	2.0	2.0	8.0	8.0	7.0	2881.0	2926.0	3534.0	2926.0	3.0	4.0	0.0	42.9	4.0	3.0	0.228	42.9	EO25	BL5	11.0	0.0	1.0	11.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode80	Library004	barcode80	536	24669	14754581	57	351	1524	1151	434	1.7592930398475821	32.11	29.75	1.0	3.0	2.0	2.0	8.0	8.0	7.0	2275.0	3891.0	3914.0	3891.0	6.0	1.0	0.0	85.7	7.0	0.0	0.333	0.0	EO67	BL4	19.0	0.0	5.0	19.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode81	Library004	barcode81	576	19686	11507801	96	374	1397	966	167	0.8483186020522199	31.87	29.86	1.0	1.0	5.0	3.0	10.0	10.0	10.0	1572.0	3280.0	3362.0	3359.0	5.0	5.0	0.0	50.0	9.0	1.0	0.332	10.0	EO25	BL5	13.0	0.0	7.0	13.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode82	Library004	barcode82	563	26219	14822449	83	357	1345	953	241	0.9191807467866815	31.62	29.29	2.0	3.0	5.0	1.0	11.0	11.0	11.0	1408.0	3357.0	3368.0	3360.0	7.0	4.0	0.0	63.6	9.0	2.0	0.253	18.2	EO25	BL5	24.0	0.0	4.0	24.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode83	Library004	barcode83	581	27123	14015863	82	334	1160	837	168	0.6194005087932751	31.98	30.02	2.0	2.0	2.0	1.0	7.0	7.0	6.0	2992.0	3336.0	3362.0	3358.0	4.0	2.0	0.0	66.7	5.0	1.0	0.377	16.7	EO25	BL5	15.0	0.0	1.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode84	Library004	barcode84	568	24951	13247037	75	329	1262	905	178	0.713398260590758	31.62	29.45	3.0	3.0	2.0	2.0	10.0	10.0	8.0	3168.0	3330.0	3361.0	3330.0	7.0	1.0	0.0	87.5	6.0	2.0	0.342	25.0	EO76	BL3	8.0	0.0	20.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode85	Library004	barcode85	555	21086	12252678	69	349	1439	1059	261	1.2377881058522242	31.95	29.29	3.0	1.0	2.0	3.0	9.0	9.0	9.0	1472.0	3536.0	3911.0	3887.0	7.0	2.0	0.0	77.8	7.0	2.0	0.478	22.2	EO67	BL4	16.0	0.0	12.0	16.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode86	Library004	barcode86	559	10068	5888745	62	360	1488	1075	92	0.9137862534763607	31.96	29.57	1.0	2.0	2.0	2.0	7.0	7.0	5.0	3359.0	3899.0	3910.0	3899.0	5.0	0.0	0.0	100.0	3.0	2.0	0.235	40.0	EO67	BL4	7.0	0.0	13.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode87	Library004	barcode87	569	26125	14540817	60	334	1394	1008	214	0.8191387559808613	31.75	29.51	1.0	2.0	2.0	1.0	6.0	6.0	6.0	2579.0	3363.0	3366.0	3363.0	5.0	1.0	0.0	83.3	5.0	1.0	0.466	16.7	EO76	BL3	16.0	0.0	4.0	16.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode88	Library004	barcode88	577	27214	14885726	89	337	1302	942	229	0.8414786506944956	31.98	29.88	1.0	1.0	2.0	2.0	6.0	6.0	5.0	1948.0	3526.0	3529.0	3526.0	4.0	1.0	0.0	80.0	4.0	1.0	0.233	20.0	EO67	BL4	8.0	0.0	8.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library004_barcode89	Library004	barcode89	569	22258	11765839	79	320	1250	914	221	0.9929014286997934	31.86	29.41	4.0	3.0	2.0	3.0	12.0	12.0	11.0	2344.0	3444.0	3547.0	3534.0	6.0	5.0	0.0	54.5	10.0	1.0	0.601	9.1	EO67	BL4	16.0	0.0	8.0	16.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode01	Library005	barcode01	582	49711	31210667	101	406	1494	1047	465	0.9354066504395405	31.94	30.1	8.0	3.0	9.0	2.0	22.0	22.0	22.0	1331.0	2630.0	3360.0	2895.0	5.0	17.0	0.0	22.7	17.0	5.0	0.285	22.7	EO76	BL3	15.0	0.0	5.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode02	Library005	barcode02	566	44484	27888330	109	417	1470	991	404	0.9081917093786531	31.82	30.03	3.0	2.0	1.0	2.0	8.0	8.0	7.0	1445.0	3359.0	3899.0	3898.0	6.0	1.0	0.0	85.7	7.0	0.0	0.396	0.0	EO76	BL3	20.0	4.0	0.0	24.0	pSI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode03	Library005	barcode03	549	27459	17696776	91	415	1569	1116	314	1.1435230707600421	31.74	29.42	2.0	2.0	3.0	3.0	10.0	10.0	8.0	1545.0	3363.0	3911.0	3364.0	6.0	2.0	0.0	75.0	8.0	0.0	0.415	0.0	EO76	BL3	16.0	0.0	8.0	16.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode04	Library005	barcode04	579	31783	20357994	110	424	1522	1033	302	0.9501934996696347	31.95	30.22	2.0	2.0	2.0	1.0	7.0	7.0	7.0	3322.0	3331.0	3370.0	3331.0	7.0	0.0	0.0	100.0	4.0	3.0	0.249	42.9	EO76	BL3	19.0	0.0	9.0	19.0	SI	Re-DNA-extraction	Step 9 — too_many_alleles	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode05	Library005	barcode05	577	34976	25169145	122	507	1670	1126	375	1.072163769441903	32.1	30.69	3.0	4.0	2.0	3.0	12.0	12.0	10.0	1363.0	3353.0	3896.0	3639.0	7.0	3.0	0.0	70.0	7.0	3.0	0.409	30.0	EO76	BL3	15.0	0.0	13.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode06	Library005	barcode06	561	29459	19174889	99	419	1570	1092	395	1.340846600359822	32.19	30.36	2.0	2.0	2.0	2.0	8.0	8.0	7.0	3273.0	3530.0	3533.0	3530.0	7.0	0.0	0.0	100.0	6.0	1.0	0.47	14.3	EO76	BL3	0.0	0.0	28.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	chimera_dominated	Template-difficult amplicon — re-sequencing won't shift the chimera:clean ratio. Consider primer redesign, different polymerase, or longer-fragment library prep.
Library005_barcode07	Library005	barcode07	580	32953	19050400	73	349	1463	1068	299	0.9073528965496312	31.83	29.38	4.0	1.0	2.0	2.0	9.0	9.0	9.0	2748.0	3350.0	3363.0	3350.0	8.0	1.0	0.0	88.9	8.0	1.0	0.299	11.1	EO76	BL3	30.0	0.0	2.0	30.0	SI	Re-DNA-extraction	Step 9 — too_many_alleles	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode08	Library005	barcode08	561	19236	11836708	101	403	1463	1005	179	0.9305468912455811	31.94	30.12	2.0	4.0	2.0	2.0	10.0	10.0	10.0	3352.0	3357.0	3366.0	3358.0	10.0	0.0	0.0	100.0	5.0	5.0	0.21	50.0	EO76	BL3	23.0	0.0	17.0	23.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode09	Library005	barcode09	577	34434	22401684	93	427	1583	1105	269	0.781204623337399	32.14	30.39	7.0	6.0	1.0	2.0	16.0	16.0	16.0	1698.0	3247.0	3367.0	3357.0	8.0	8.0	0.0	50.0	13.0	3.0	0.31	18.8	EO76	BL3	27.0	0.0	5.0	27.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode10	Library005	barcode10	573	32294	19616856	107	396	1414	975	265	0.820585867343779	31.93	30.34	3.0	6.0	2.0	1.0	12.0	12.0	12.0	1299.0	3360.0	3373.0	3361.0	9.0	3.0	0.0	75.0	11.0	1.0	0.496	8.3	EO76	BL3	31.0	1.0	4.0	32.0	SI	Re-DNA-extraction	Step 9 — too_many_alleles	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode11	Library005	barcode11	582	51811	32210497	101	406	1507	1045	411	0.7932678388759143	32.05	30.21	1.0	1.0	1.0	1.0	4.0	4.0	2.0	3325.0	3325.0	3326.0	3326.0	2.0	0.0	0.0	100.0	2.0	0.0	0.387	0.0	EO76	BL3	8.0	0.0	0.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode12	Library005	barcode12	578	13515	8794398	119	445	1527	1014	113	0.8361080281169071	32.25	30.82	2.0	2.0	2.0	5.0	11.0	11.0	11.0	2456.0	3325.0	3361.0	3325.0	7.0	4.0	0.0	63.6	8.0	3.0	0.519	27.3	EO76	BL3	12.0	0.0	16.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode13	Library005	barcode13	563	32490	21437482	100	431	1617	1120	324	0.9972299168975068	32.22	30.44	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3352.0	3352.0	3352.0	3352.0	1.0	0.0	0.0	100.0	1.0	0.0	0.476	0.0	EO76	BL3	2.0	0.0	2.0	2.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	partial_recovery	Re-sequence on existing DNA + library at moderately higher coverage; a 2× read budget should push this sample over the 4-haplotype SI threshold.
Library005_barcode14	Library005	barcode14	587	27693	17994250	107	433	1545	1057	272	0.9821976672805401	31.98	30.16	5.0	2.0	6.0	4.0	17.0	17.0	17.0	1263.0	3356.0	3367.0	3356.0	12.0	5.0	0.0	70.6	10.0	7.0	0.25	41.2	EO76	BL3	23.0	0.0	25.0	23.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode15	Library005	barcode15	533	31498	19452941	71	375	1584	1139	378	1.2000761953139882	32.09	29.85	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3361.0	3364.0	3368.0	3364.0	3.0	0.0	0.0	100.0	3.0	0.0	0.486	0.0	EO76	BL3	12.0	0.0	0.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode16	Library005	barcode16	576	17498	13936007	119	569	1857	1292	223	1.2744313635844096	32.18	30.51	1.0	1.0	1.0	1.0	4.0	4.0	2.0	3352.0	3352.0	3353.0	3353.0	2.0	0.0	0.0	100.0	2.0	0.0	0.408	0.0	EO76	BL3	7.0	0.0	1.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode17	Library005	barcode17	588	20946	13304985	97	425	1511	1045	200	0.9548362455838825	31.89	29.85	8.0	4.0	5.0	5.0	22.0	22.0	22.0	1167.0	3328.0	3360.0	3340.0	15.0	7.0	0.0	68.2	18.0	4.0	0.314	18.2	EO76	BL3	29.0	1.0	30.0	30.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode18	Library005	barcode18	585	26464	18010329	113	476	1573	1062	257	0.9711305925030229	32.38	30.92	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3363.0	3364.0	3365.0	3364.0	3.0	0.0	0.0	100.0	3.0	0.0	0.382	0.0	EO76	BL3	12.0	0.0	0.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode19	Library005	barcode19	584	30027	19829489	78	428	1634	1169	300	0.9991008092716556	32.18	30.02	1.0	1.0	1.0	1.0	4.0	4.0	2.0	3325.0	3325.0	3326.0	3326.0	2.0	0.0	0.0	100.0	2.0	0.0	0.384	0.0	EO76	BL3	8.0	0.0	0.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode20	Library005	barcode20	581	25701	17201406	112	451	1583	1084	238	0.9260340064588927	32.23	30.61	4.0	6.0	3.0	3.0	16.0	16.0	16.0	1192.0	3353.0	3357.0	3353.0	12.0	4.0	0.0	75.0	10.0	6.0	0.261	37.5	EO76	BL3	37.0	0.0	11.0	37.0	SI	Re-DNA-extraction	Step 9 — too_many_alleles	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode21	Library005	barcode21	570	15518	8761369	68	328	1402	1053	155	0.9988400567083386	31.8	29.38	2.0	2.0	4.0	2.0	10.0	10.0	9.0	2849.0	3359.0	3368.0	3359.0	6.0	3.0	0.0	66.7	7.0	2.0	0.449	22.2	EO76	BL3	19.0	0.0	5.0	19.0	SI	Re-DNA-extraction	Step 9 — too_many_alleles	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode22	Library005	barcode22	538	30040	21726706	82	466	1832	1298	507	1.6877496671105194	32.31	30.45	1.0	4.0	2.0	2.0	9.0	9.0	9.0	1993.0	3359.0	3363.0	3359.0	6.0	3.0	0.0	66.7	8.0	1.0	0.448	11.1	EO25	BL5	18.0	0.0	6.0	18.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode23	Library005	barcode23	567	23037	15337952	100	451	1608	1102	228	0.9897122021096497	32.06	30.25	5.0	2.0	2.0	1.0	10.0	10.0	10.0	2788.0	3357.0	3362.0	3358.0	7.0	3.0	0.0	70.0	8.0	2.0	0.281	20.0	EO25	BL5	17.0	4.0	7.0	21.0	pSI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode24	Library005	barcode24	565	25885	15792300	90	382	1512	1042	270	1.0430751400424958	31.73	29.42	0.0	9.0	6.0	2.0	17.0	17.0	17.0	1220.0	3270.0	3359.0	3332.0	10.0	7.0	0.0	58.8	13.0	4.0	0.232	23.5	EO25	BL5	30.0	0.0	10.0	30.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode25	Library005	barcode25	565	25691	17780280	66	441	1758	1265	318	1.237787552061033	32.07	29.69	3.0	2.0	3.0	2.0	10.0	10.0	9.0	1211.0	3357.0	3360.0	3357.0	7.0	2.0	0.0	77.8	7.0	2.0	0.274	22.2	EO25	BL5	17.0	0.0	11.0	17.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode26	Library005	barcode26	560	27379	19553727	97	474	1749	1211	424	1.548632163336864	32.46	30.77	2.0	0.0	2.0	2.0	6.0	6.0	5.0	3005.0	3359.0	3530.0	3359.0	4.0	1.0	0.0	80.0	5.0	0.0	0.528	0.0	EO25	BL5	7.0	0.0	9.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode27	Library005	barcode27	522	24941	20693133	111	510	2125	1545	682	2.7344533098111543	32.58	30.76	1.0	1.0	1.0	1.0	4.0	4.0	2.0	3531.0	3531.0	3532.0	3532.0	2.0	0.0	0.0	100.0	2.0	0.0	0.424	0.0	EO25	BL5	7.0	0.0	1.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode28	Library005	barcode28	599	40903	26864662	111	445	1539	1060	338	0.8263452558492042	32.29	30.75	1.0	3.0	3.0	2.0	9.0	9.0	9.0	2528.0	3351.0	3447.0	3351.0	5.0	4.0	0.0	55.6	7.0	2.0	0.274	22.2	EO25	BL5	8.0	0.0	12.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode29	Library005	barcode29	580	19135	12704323	97	437	1591	1119	262	1.369218709171675	32.29	30.57	2.0	2.0	2.0	4.0	10.0	10.0	8.0	1546.0	3676.0	3910.0	3820.0	7.0	1.0	0.0	87.5	5.0	3.0	0.308	37.5	EO25	BL5	20.0	0.0	8.0	20.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode30	Library005	barcode30	566	25986	17897544	104	447	1669	1173	373	1.435388286000154	32.26	30.45	3.0	2.0	4.0	2.0	11.0	11.0	10.0	1390.0	3531.0	3911.0	3535.0	6.0	4.0	0.0	60.0	8.0	2.0	0.38	20.0	EO25	BL5	18.0	0.0	6.0	18.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode31	Library005	barcode31	560	25360	17830547	107	467	1696	1171	355	1.3998422712933754	32.25	30.5	1.0	2.0	2.0	3.0	8.0	8.0	7.0	2171.0	3359.0	3531.0	3359.0	6.0	1.0	0.0	85.7	6.0	1.0	0.424	14.3	EO25	BL5	20.0	1.0	3.0	21.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode32	Library005	barcode32	558	30182	18324714	89	394	1445	1008	370	1.225896229540786	32.22	30.31	3.0	2.0	3.0	3.0	11.0	11.0	8.0	1526.0	3525.0	3904.0	3526.0	5.0	3.0	0.0	62.5	6.0	2.0	0.315	25.0	EO25	BL5	20.0	0.0	0.0	20.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library005_barcode33	Library005	barcode33	570	19934	13233220	86	399	1512	1160	214	1.0735426908799037	31.85	30.28	3.0	2.0	3.0	2.0	10.0	10.0	9.0	3219.0	3365.0	3502.0	3365.0	8.0	1.0	0.0	88.9	7.0	2.0	0.407	22.2	EO25	BL5	20.0	0.0	12.0	20.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
